,id,date,shelter_name,City,state,total_capacity,occupied_beds,available_beds,occupancy_rate,average_age,male_percentage,female_percentage,season,notes,CBSA,CBSA Code,Year,"Land Value (Per Acre, As-Is)","Land Value (1/4 Acre Lot, Standardized)",Land Share of Property Value,Home Price Appreciation (HPA),State
12198,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2016,409400,79200,0.272,1.109,PA
12199,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2017,450300,87100,0.28700000000000003,1.155,PA
12200,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2018,496800,96100,0.3,1.219,PA
12201,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2019,569100,110100,0.325,1.29,PA
12202,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2020,713200,138000,0.374,1.4060000000000001,PA
12203,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2021,857400,165800,0.395,1.599,PA
12204,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2022,906300,175300,0.378,1.7670000000000001,PA
12205,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2023,1067600,206500,0.421,1.87,PA
12206,939,2023-09-24,New Beginnings,Philadelphia,PA,111,67,44,60.4,39,54,46,Autumn,Excellent condition,"Philadelphia, PA",37980,2024,1225500,237000,0.452,1.998,PA
12207,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2012,184400,45400,0.211,1.0,AZ
12208,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2013,339800,83700,0.325,1.198,AZ
12209,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2014,396400,97600,0.352,1.288,AZ
12210,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2015,466000,114700,0.388,1.374,AZ
12211,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2016,557400,137200,0.43,1.482,AZ
12212,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2017,642700,158200,0.46,1.599,AZ
12213,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2018,733100,180500,0.482,1.741,AZ
12214,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2019,835000,205600,0.512,1.868,AZ
12215,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2020,1021300,251400,0.556,2.101,AZ
12216,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2021,1391200,342500,0.593,2.6830000000000003,AZ
12217,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2022,1665700,410100,0.606,3.145,AZ
12218,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2023,1562400,384700,0.595,3.004,AZ
12219,940,2025-03-03,Second Chance,Phoenix,AZ,236,188,48,79.7,63,48,52,Autumn,Recently renovated,"Phoenix, AZ",38060,2024,1606000,395400,0.596,3.084,AZ
12220,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2012,119500,31700,0.223,1.0,TX
12221,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2013,133700,35500,0.23800000000000002,1.048,TX
12222,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2014,144900,38400,0.246,1.101,TX
12223,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2015,172400,45700,0.275,1.168,TX
12224,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2016,213000,56500,0.322,1.233,TX
12225,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2017,242200,64300,0.34700000000000003,1.303,TX
12226,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2018,276200,73300,0.368,1.4020000000000001,TX
12227,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2019,300700,79800,0.382,1.469,TX
12228,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2020,344600,91400,0.41100000000000003,1.566,TX
12229,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2021,385100,102200,0.399,1.799,TX
12230,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2022,478800,127000,0.425,2.104,TX
12231,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2023,493200,130800,0.437,2.108,TX
12232,941,2024-12-31,Pathway Place,San Antonio,TX,64,25,39,39.1,20,61,39,Winter,Needs maintenance,"San Antonio, TX",41700,2024,484100,128400,0.427,2.116,TX
12233,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2012,1637500,359900,0.5670000000000001,1.0,CA
12234,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2013,2105200,462700,0.621,1.175,CA
12235,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2014,2391400,525600,0.642,1.29,CA
12236,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2015,2630100,578100,0.659,1.3820000000000001,CA
12237,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2016,2908100,639200,0.678,1.485,CA
12238,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2017,3214200,706400,0.6950000000000001,1.602,CA
12239,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2018,3636500,799300,0.712,1.768,CA
12240,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2019,3771100,828800,0.717,1.821,CA
12241,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2020,4102100,901600,0.73,1.946,CA
12242,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2021,4779400,1050500,0.738,2.241,CA
12243,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2022,5320100,1169300,0.736,2.503,CA
12244,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2023,5421600,1191600,0.742,2.531,CA
12245,942,2023-08-07,Shelter Plus,Los Angeles,CA,196,166,30,84.7,28,68,32,Summer,Staff shortage,"Los Angeles, CA",31080,2024,5805400,1275900,0.752,2.674,CA
12246,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2012,184400,45400,0.211,1.0,AZ
12247,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2013,339800,83700,0.325,1.198,AZ
12248,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2014,396400,97600,0.352,1.288,AZ
12249,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2015,466000,114700,0.388,1.374,AZ
12250,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2016,557400,137200,0.43,1.482,AZ
12251,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2017,642700,158200,0.46,1.599,AZ
12252,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2018,733100,180500,0.482,1.741,AZ
12253,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2019,835000,205600,0.512,1.868,AZ
12254,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2020,1021300,251400,0.556,2.101,AZ
12255,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2021,1391200,342500,0.593,2.6830000000000003,AZ
12256,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2022,1665700,410100,0.606,3.145,AZ
12257,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2023,1562400,384700,0.595,3.004,AZ
12258,943,2024-06-28,Hope House,Phoenix,AZ,246,1,245,0.4,55,58,42,Winter,Recently renovated,"Phoenix, AZ",38060,2024,1606000,395400,0.596,3.084,AZ
12259,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2012,343300,66400,0.253,1.0,PA
12260,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2013,352400,68200,0.254,1.024,PA
12261,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2014,346600,67000,0.245,1.04,PA
12262,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2015,362700,70100,0.251,1.066,PA
12263,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2016,409400,79200,0.272,1.109,PA
12264,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2017,450300,87100,0.28700000000000003,1.155,PA
12265,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2018,496800,96100,0.3,1.219,PA
12266,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2019,569100,110100,0.325,1.29,PA
12267,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2020,713200,138000,0.374,1.4060000000000001,PA
12268,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2021,857400,165800,0.395,1.599,PA
12269,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2022,906300,175300,0.378,1.7670000000000001,PA
12270,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2023,1067600,206500,0.421,1.87,PA
12271,944,2024-05-18,Hope House,Philadelphia,PA,164,126,38,76.8,42,51,49,Spring,No issues reported,"Philadelphia, PA",37980,2024,1225500,237000,0.452,1.998,PA
12272,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2012,184400,45400,0.211,1.0,AZ
12273,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2013,339800,83700,0.325,1.198,AZ
12274,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2014,396400,97600,0.352,1.288,AZ
12275,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2015,466000,114700,0.388,1.374,AZ
12276,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2016,557400,137200,0.43,1.482,AZ
12277,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2017,642700,158200,0.46,1.599,AZ
12278,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2018,733100,180500,0.482,1.741,AZ
12279,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2019,835000,205600,0.512,1.868,AZ
12280,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2020,1021300,251400,0.556,2.101,AZ
12281,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2021,1391200,342500,0.593,2.6830000000000003,AZ
12282,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2022,1665700,410100,0.606,3.145,AZ
12283,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2023,1562400,384700,0.595,3.004,AZ
12284,945,2024-11-10,New Beginnings,Phoenix,AZ,155,74,81,47.7,60,41,59,Autumn,,"Phoenix, AZ",38060,2024,1606000,395400,0.596,3.084,AZ
12285,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2012,1702900,309500,0.434,1.0,NY
12286,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2013,1868100,339500,0.452,1.052,NY
12287,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2014,2042500,371200,0.46900000000000003,1.111,NY
12288,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2015,2184200,397000,0.48,1.159,NY
12289,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2016,2322700,422100,0.491,1.206,NY
12290,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2017,2506700,455600,0.505,1.2650000000000001,NY
12291,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2018,2703900,491400,0.518,1.331,NY
12292,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2019,2819200,512400,0.523,1.375,NY
12293,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2020,3113100,565800,0.543,1.462,NY
12294,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2021,3504800,637000,0.551,1.622,NY
12295,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2022,3711800,674600,0.536,1.7670000000000001,NY
12296,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2023,4030700,732600,0.559,1.838,NY
12297,946,2025-07-18,New Beginnings,New York,NY,117,93,24,79.5,35,64,36,Winter,Under inspection,"New York, NY",35620,2024,4532800,823800,0.585,1.976,NY
12298,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2012,1702900,309500,0.434,1.0,NY
12299,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2013,1868100,339500,0.452,1.052,NY
12300,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2014,2042500,371200,0.46900000000000003,1.111,NY
12301,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2015,2184200,397000,0.48,1.159,NY
12302,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2016,2322700,422100,0.491,1.206,NY
12303,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2017,2506700,455600,0.505,1.2650000000000001,NY
12304,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2018,2703900,491400,0.518,1.331,NY
12305,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2019,2819200,512400,0.523,1.375,NY
12306,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2020,3113100,565800,0.543,1.462,NY
12307,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2021,3504800,637000,0.551,1.622,NY
12308,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2022,3711800,674600,0.536,1.7670000000000001,NY
12309,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2023,4030700,732600,0.559,1.838,NY
12310,947,2024-04-20,New Beginnings,New York,NY,88,57,31,64.8,31,53,47,Summer,High demand,"New York, NY",35620,2024,4532800,823800,0.585,1.976,NY
12311,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2012,2693000,546900,0.607,1.0,CA
12312,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2013,3499700,710700,0.664,1.188,CA
12313,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2014,4123100,837300,0.6930000000000001,1.34,CA
12314,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2015,4850500,985000,0.723,1.5130000000000001,CA
12315,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2016,5297300,1075800,0.737,1.62,CA
12316,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2017,6180500,1255200,0.761,1.831,CA
12317,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2018,7487700,1520600,0.788,2.142,CA
12318,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2019,6940100,1409400,0.772,2.0260000000000002,CA
12319,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2020,7309300,1484400,0.777,2.121,CA
12320,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2021,8344400,1694600,0.78,2.411,CA
12321,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2022,8929800,1813500,0.773,2.602,CA
12322,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2023,8687100,1764200,0.771,2.541,CA
12323,948,2023-08-24,Second Chance,San Jose,CA,102,69,33,67.6,41,44,56,Autumn,Staff shortage,"San Jose, CA",41940,2024,9489900,1927200,0.782,2.734,CA
12324,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2012,184400,45400,0.211,1.0,AZ
12325,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2013,339800,83700,0.325,1.198,AZ
12326,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2014,396400,97600,0.352,1.288,AZ
12327,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2015,466000,114700,0.388,1.374,AZ
12328,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2016,557400,137200,0.43,1.482,AZ
12329,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2017,642700,158200,0.46,1.599,AZ
12330,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2018,733100,180500,0.482,1.741,AZ
12331,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2019,835000,205600,0.512,1.868,AZ
12332,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2020,1021300,251400,0.556,2.101,AZ
12333,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2021,1391200,342500,0.593,2.6830000000000003,AZ
12334,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2022,1665700,410100,0.606,3.145,AZ
12335,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2023,1562400,384700,0.595,3.004,AZ
12336,949,2025-02-26,Harbor Home,Phoenix,AZ,299,125,174,41.8,26,41,59,Summer,,"Phoenix, AZ",38060,2024,1606000,395400,0.596,3.084,AZ
12337,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2012,203600,53400,0.28,1.0,TX
12338,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2013,245100,64300,0.313,1.078,TX
12339,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2014,299700,78600,0.34900000000000003,1.18,TX
12340,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2015,348100,91300,0.381,1.258,TX
12341,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2016,392400,102900,0.41100000000000003,1.314,TX
12342,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2017,424900,111500,0.423,1.381,TX
12343,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2018,447200,117300,0.425,1.446,TX
12344,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2019,484100,127000,0.44,1.514,TX
12345,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2020,549900,144200,0.47100000000000003,1.606,TX
12346,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2021,617100,161900,0.46900000000000003,1.809,TX
12347,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2022,721500,189200,0.467,2.124,TX
12348,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2023,776200,203600,0.488,2.187,TX
12349,950,2024-02-26,Shelter Plus,Houston,TX,175,53,122,30.3,41,55,45,Spring,Recently renovated,"Houston, TX",26420,2024,803900,210800,0.495,2.233,TX
12350,951,2023-10-21,Sunrise Shelter,San Jose,CA,184,43,141,23.4,53,42,58,Spring,Needs maintenance,"San Jose, CA",41940,2012,2693000,546900,0.607,1.0,CA
12351,951,2023-10-21,Sunrise Shelter,San Jose,CA,184,43,141,23.4,53,42,58,Spring,Needs maintenance,"San Jose, CA",41940,2013,3499700,710700,0.664,1.188,CA
12352,951,2023-10-21,Sunrise Shelter,San Jose,CA,184,43,141,23.4,53,42,58,Spring,Needs maintenance,"San Jose, CA",41940,2014,4123100,837300,0.6930000000000001,1.34,CA
12353,951,2023-10-21,Sunrise Shelter,San Jose,CA,184,43,141,23.4,53,42,58,Spring,Needs maintenance,"San Jose, CA",41940,2015,4850500,985000,0.723,1.5130000000000001,CA
